period,exportImportType,coalRankId,coalRankDescription,countryId,countryDescription,customsDistrictId,customsDistrictDescription,price,quantity,price-units,quantity-units
Q1 2025,Exports,COK,Coke,CA,Canada,PE_ND,"Pembina, ND",403.1,5063,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,CA,Canada,OG_NY,"Ogdensburg, NY",598.09,802,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,CA,Canada,DE_MI,"Detroit, MI",396.38,92360,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,CA,Canada,BU_NY,"Buffalo, NY",187.68,31274,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,AG,Antigua and Barbuda,TOT,Total,2800,1,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,AG,Antigua and Barbuda,MI_FL,"Miami, FL",2800,1,dollars per short ton,short tons
Q1 2025,Imports,MET,Metallurgical,CA,Canada,GF_MT,"Great Falls, MT",203.54,77898,dollars per short ton,short tons
Q1 2025,Imports,MET,Metallurgical,CA,Canada,DE_MI,"Detroit, MI",330,121,dollars per short ton,short tons
Q1 2025,Imports,MET,Metallurgical,TOT,All; Non-United States,TOT,Total,203.74,78019,dollars per short ton,short tons
Q1 2025,Imports,MET,Metallurgical,TOT,All; Non-United States,GF_MT,"Great Falls, MT",203.54,77898,dollars per short ton,short tons
Q1 2025,Imports,MET,Metallurgical,TOT,All; Non-United States,DE_MI,"Detroit, MI",330,121,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,ZA,South Africa,TOT,Total,502.87,3771,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,ZA,South Africa,NO_LA,"New Orleans, LA",490.12,3308,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,ZA,South Africa,CH_SC,"Charleston, SC",642.96,374,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,ZA,South Africa,BA_MD,"Baltimore, MD",388.09,89,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,MX,Mexico,TOT,Total,404.05,19,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,MX,Mexico,LA_TX,"Laredo, TX",404.05,19,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,JP,Japan,TOT,Total,8140,1,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,JP,Japan,NY_NY,"New York City, NY",8140,1,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,CO,Colombia,TOT,Total,317.53,6142,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,CO,Colombia,NO_LA,"New Orleans, LA",317.53,6142,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,CN,China,TOT,Total,246.16,3571,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,CN,China,NO_LA,"New Orleans, LA",229.07,3261,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,CN,China,CH_SC,"Charleston, SC",426.03,310,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,CA,Canada,TOT,Total,284.95,188,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,CA,Canada,DE_MI,"Detroit, MI",284.95,188,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,BE,Belgium,TOT,Total,1986.5,2,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,BE,Belgium,CH_IL,"Chicago, IL",1986.5,2,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,TOT,All; Non-United States,TOT,Total,350.45,13694,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,TOT,All; Non-United States,NY_NY,"New York City, NY",8140,1,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,TOT,All; Non-United States,NO_LA,"New Orleans, LA",339.75,12711,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,TOT,All; Non-United States,LA_TX,"Laredo, TX",404.05,19,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,TOT,All; Non-United States,DE_MI,"Detroit, MI",284.95,188,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,TOT,All; Non-United States,CH_IL,"Chicago, IL",1986.5,2,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,TOT,All; Non-United States,CH_SC,"Charleston, SC",544.65,684,dollars per short ton,short tons
Q1 2025,Imports,COK,Coke,TOT,All; Non-United States,BA_MD,"Baltimore, MD",388.09,89,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,IN,India,MO_AL,"Mobile, AL",w,534075,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,IN,India,BA_MD,"Baltimore, MD",81.33,3530302,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,HN,Honduras,TOT,Total,463.78,5908,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,HN,Honduras,NO_LA,"New Orleans, LA",463.78,5908,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,GY,Guyana,TOT,Total,303,85,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,GY,Guyana,NY_NY,"New York City, NY",601.29,7,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,GY,Guyana,HG_TX,"Houston-Galveston, TX",276.23,78,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,GT,Guatemala,TOT,Total,622.36,44,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,GT,Guatemala,HG_TX,"Houston-Galveston, TX",622.36,44,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,DE,"Germany, Federal Republic of",TOT,Total,98.97,381511,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,DE,"Germany, Federal Republic of",NO_VA,"Norfolk, VA",w,381511,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,FR,France,TOT,Total,148.49,407603,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,FR,France,NO_VA,"Norfolk, VA",w,407603,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,EG,Egypt,TOT,Total,80.92,844719,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,EG,Egypt,NO_LA,"New Orleans, LA",79.33,515295,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,EG,Egypt,HG_TX,"Houston-Galveston, TX",757.58,66,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,EG,Egypt,BA_MD,"Baltimore, MD",83.26,329358,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,DO,Dominican Republic,TOT,Total,87.56,313610,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,DO,Dominican Republic,NO_LA,"New Orleans, LA",88.33,121297,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,DO,Dominican Republic,MI_FL,"Miami, FL",317.63,24,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,DO,Dominican Republic,BA_MD,"Baltimore, MD",87.04,192289,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,HR,Croatia,TOT,Total,173.96,211106,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,HR,Croatia,NO_VA,"Norfolk, VA",w,211106,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,CR,Costa Rica,TOT,Total,282,110,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,CR,Costa Rica,PH_PA,"Philadelphia, PA",282,110,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,CO,Colombia,TOT,Total,2146.62,13,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,CO,Colombia,HG_TX,"Houston-Galveston, TX",2146.62,13,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,CN,China,TOT,Total,106.71,997643,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,CN,China,NO_VA,"Norfolk, VA",w,266634,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,CN,China,NO_LA,"New Orleans, LA",173.93,55116,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,CN,China,BA_MD,"Baltimore, MD",92.25,675893,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,CL,Chile,TOT,Total,571.69,145,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,CL,Chile,PH_PA,"Philadelphia, PA",617.42,73,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,CL,Chile,NY_NY,"New York City, NY",619,30,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,CL,Chile,LA_CA,"Los Angeles, CA",357.82,22,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,CL,Chile,HG_TX,"Houston-Galveston, TX",569.05,20,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,CA,Canada,TOT,Total,117.15,506718,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,CA,Canada,SA_VT,"St. Albans, VT",450.38,42,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,GB,United Kingdom,TOT,Total,239.9,12572,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,GB,United Kingdom,NO_LA,"New Orleans, LA",74.93,2651,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,GB,United Kingdom,CH_SC,"Charleston, SC",283.98,9921,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,PE,Peru,TOT,Total,167.33,73398,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,PE,Peru,NO_LA,"New Orleans, LA",210.92,33091,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,PE,Peru,LA_TX,"Laredo, TX",74.81,227,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,PE,Peru,HG_TX,"Houston-Galveston, TX",131.86,40080,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,MX,Mexico,TOT,Total,461.08,53,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,MX,Mexico,LA_TX,"Laredo, TX",461.08,53,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,IE,Ireland,TOT,Total,157.85,42473,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,IE,Ireland,TA_FL,"Tampa, FL",157.85,42473,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,CO,Colombia,TOT,Total,117.09,385060,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,CO,Colombia,TA_FL,"Tampa, FL",102.26,15795,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,CO,Colombia,SJ_PR,"San Juan, PR",119.72,334752,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,CO,Colombia,PO_ME,"Portland, ME",98.39,34513,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,CN,China,TOT,Total,127.88,9104,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,CN,China,NO_LA,"New Orleans, LA",74.93,2897,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,CN,China,HG_TX,"Houston-Galveston, TX",154.62,6049,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,CN,China,BA_MD,"Baltimore, MD",74.89,158,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,CA,Canada,TOT,Total,191.56,109709,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,CA,Canada,SE_WA,"Seattle, WA",70.58,891,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,CA,Canada,PE_ND,"Pembina, ND",179.15,16655,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,CA,Canada,GF_MT,"Great Falls, MT",197.21,89075,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,CA,Canada,DU_MN,"Duluth, MN",98.23,1924,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,CA,Canada,DE_MI,"Detroit, MI",325.23,132,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,CA,Canada,CL_OH,"Cleveland, OH",6350,1,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,CA,Canada,BU_NY,"Buffalo, NY",159.73,1031,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,TOT,All; Non-United States,TOT,Total,141.2,632369,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,TOT,All; Non-United States,TA_FL,"Tampa, FL",142.78,58268,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,TOT,All; Non-United States,SE_WA,"Seattle, WA",70.58,891,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,TOT,All; Non-United States,SJ_PR,"San Juan, PR",119.72,334752,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,TOT,All; Non-United States,PO_ME,"Portland, ME",98.39,34513,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,TOT,All; Non-United States,PE_ND,"Pembina, ND",179.15,16655,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,TOT,All; Non-United States,NO_LA,"New Orleans, LA",191.4,38639,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,TOT,All; Non-United States,LA_TX,"Laredo, TX",147.92,280,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,TOT,All; Non-United States,HG_TX,"Houston-Galveston, TX",134.84,46129,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,TOT,All; Non-United States,GF_MT,"Great Falls, MT",197.21,89075,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,TOT,All; Non-United States,DU_MN,"Duluth, MN",98.23,1924,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,TOT,All; Non-United States,DE_MI,"Detroit, MI",325.23,132,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,TOT,All; Non-United States,CL_OH,"Cleveland, OH",6350,1,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,TOT,All; Non-United States,CH_SC,"Charleston, SC",283.98,9921,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,TOT,All; Non-United States,BU_NY,"Buffalo, NY",159.73,1031,dollars per short ton,short tons
Q1 2025,Imports,TOT,All,TOT,All; Non-United States,BA_MD,"Baltimore, MD",74.89,158,dollars per short ton,short tons
Q1 2025,Exports,STM,Steam Coal,VN,Vietnam,TOT,Total,495,248,dollars per short ton,short tons
Q1 2025,Exports,STM,Steam Coal,VN,Vietnam,TA_FL,"Tampa, FL",1859.55,31,dollars per short ton,short tons
Q1 2025,Exports,STM,Steam Coal,VN,Vietnam,NO_VA,"Norfolk, VA",w,177,dollars per short ton,short tons
Q1 2025,Exports,STM,Steam Coal,VN,Vietnam,LA_CA,"Los Angeles, CA",1229.4,40,dollars per short ton,short tons
Q1 2025,Exports,STM,Steam Coal,AE,United Arab Emirates,TOT,Total,535.24,29,dollars per short ton,short tons
Q1 2025,Exports,STM,Steam Coal,AE,United Arab Emirates,NY_NY,"New York City, NY",535.24,29,dollars per short ton,short tons
Q1 2025,Exports,STM,Steam Coal,TT,Trinidad and Tobago,TOT,Total,465.56,383,dollars per short ton,short tons
Q1 2025,Exports,STM,Steam Coal,TT,Trinidad and Tobago,NY_NY,"New York City, NY",492.99,235,dollars per short ton,short tons
Q1 2025,Exports,STM,Steam Coal,TT,Trinidad and Tobago,MI_FL,"Miami, FL",126.83,82,dollars per short ton,short tons
Q1 2025,Exports,STM,Steam Coal,TT,Trinidad and Tobago,HG_TX,"Houston-Galveston, TX",788.73,66,dollars per short ton,short tons
Q1 2025,Exports,STM,Steam Coal,TG,Togo,TOT,Total,61.69,32278,dollars per short ton,short tons
Q1 2025,Exports,STM,Steam Coal,TG,Togo,NO_LA,"New Orleans, LA",61.69,32278,dollars per short ton,short tons
Q1 2025,Exports,STM,Steam Coal,TH,Thailand,TOT,Total,90.83,84315,dollars per short ton,short tons
Q1 2025,Exports,STM,Steam Coal,TH,Thailand,SF_CA,"San Francisco, CA",626.67,21,dollars per short ton,short tons
Q1 2025,Exports,STM,Steam Coal,TH,Thailand,NO_VA,"Norfolk, VA",w,1621,dollars per short ton,short tons
Q1 2025,Exports,STM,Steam Coal,TH,Thailand,NO_LA,"New Orleans, LA",90.72,82673,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,TOT,All; Non-United States,TOT,Total,396.61,160231,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,TOT,All; Non-United States,TA_FL,"Tampa, FL",1324.88,34,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,TOT,All; Non-United States,SE_WA,"Seattle, WA",543.58,566,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,TOT,All; Non-United States,SA_GA,"Savannah, GA",281.9,49,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,TOT,All; Non-United States,SD_CA,"San Diego, CA",599.1,68,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,TOT,All; Non-United States,PE_ND,"Pembina, ND",403.1,5063,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,TOT,All; Non-United States,OG_NY,"Ogdensburg, NY",598.09,802,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,TOT,All; Non-United States,NO_VA,"Norfolk, VA",w,3,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,TOT,All; Non-United States,NY_NY,"New York City, NY",274.03,219,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,TOT,All; Non-United States,NO_LA,"New Orleans, LA",424.11,12005,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,TOT,All; Non-United States,MI_FL,"Miami, FL",584.49,99,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,TOT,All; Non-United States,LA_TX,"Laredo, TX",730.29,17597,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,TOT,All; Non-United States,EP_TX,"El Paso, TX",574.56,66,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,TOT,All; Non-United States,DE_MI,"Detroit, MI",396.38,92360,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,TOT,All; Non-United States,CH_IL,"Chicago, IL",422.17,6,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,TOT,All; Non-United States,BU_NY,"Buffalo, NY",187.68,31274,dollars per short ton,short tons
Q1 2025,Exports,COK,Coke,TOT,All; Non-United States,BA_MD,"Baltimore, MD",867,20,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,VN,Vietnam,TOT,Total,180.41,159781,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,VN,Vietnam,TA_FL,"Tampa, FL",1859.55,31,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,VN,Vietnam,NO_VA,"Norfolk, VA",w,177,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,VN,Vietnam,MO_AL,"Mobile, AL",w,159533,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,VN,Vietnam,LA_CA,"Los Angeles, CA",1229.4,40,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,GB,United Kingdom,TOT,Total,151.44,68357,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,GB,United Kingdom,NO_VA,"Norfolk, VA",w,68357,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,AE,United Arab Emirates,TOT,Total,535.24,29,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,AE,United Arab Emirates,NY_NY,"New York City, NY",535.24,29,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,UA,Ukraine,TOT,Total,149.87,423278,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,UA,Ukraine,NO_VA,"Norfolk, VA",w,336717,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,UA,Ukraine,MO_AL,"Mobile, AL",w,86561,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,TR,Turkey,TOT,Total,115.7,433245,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,TR,Turkey,NO_VA,"Norfolk, VA",w,272844,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,TR,Turkey,MO_AL,"Mobile, AL",w,160401,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,TT,Trinidad and Tobago,TOT,Total,465.56,383,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,TT,Trinidad and Tobago,NY_NY,"New York City, NY",492.99,235,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,TT,Trinidad and Tobago,MI_FL,"Miami, FL",126.83,82,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,TT,Trinidad and Tobago,HG_TX,"Houston-Galveston, TX",788.73,66,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,TG,Togo,TOT,Total,61.69,32278,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,TG,Togo,NO_LA,"New Orleans, LA",61.69,32278,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,TH,Thailand,TOT,Total,90.83,84315,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,TH,Thailand,SF_CA,"San Francisco, CA",626.67,21,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,TH,Thailand,NO_VA,"Norfolk, VA",w,1621,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,TH,Thailand,NO_LA,"New Orleans, LA",90.72,82673,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,TW,Taiwan,TOT,Total,89.42,373,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,TW,Taiwan,NO_VA,"Norfolk, VA",w,373,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,SE,Sweden,TOT,Total,147.09,211879,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,SE,Sweden,NO_VA,"Norfolk, VA",w,211879,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,ES,Spain,TOT,Total,141.63,306278,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,ES,Spain,NO_VA,"Norfolk, VA",w,239713,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,ES,Spain,NY_NY,"New York City, NY",240.68,22,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,ES,Spain,MO_AL,"Mobile, AL",w,66049,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,ES,Spain,HG_TX,"Houston-Galveston, TX",241.67,383,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,ES,Spain,CH_IL,"Chicago, IL",240.45,66,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,ES,Spain,BU_NY,"Buffalo, NY",353,45,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,KR,South Korea (Republic of Korea),TOT,Total,48.76,897684,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,KR,South Korea (Republic of Korea),SE_WA,"Seattle, WA",31.75,744485,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,KR,South Korea (Republic of Korea),NO_VA,"Norfolk, VA",w,24251,dollars per short ton,short tons
Q1 2025,Exports,TOT,All,KR,South Korea (Republic of Korea),NO_LA,"New Orleans, LA",90.72,24431,dollars per short ton,short tons
